Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
2009,Saturn,Vue,Sport utility vehicle,3.6,6,AS6,X,14.2,9.9,12.3,23,283,n/a,n/a
2009,Saturn,Vue AWD,Sport utility vehicle,3.5,6,A6,X,14.9,10.3,12.8,22,294,n/a,n/a
2009,Saturn,Vue AWD,Sport utility vehicle,3.6,6,A6,X,14.7,10.4,12.8,22,294,n/a,n/a
2009,Saturn,Vue AWD,Sport utility vehicle,3.6,6,AS6,X,15.1,10.2,12.9,22,297,n/a,n/a
2009,Saturn,Vue Hybrid,Sport utility vehicle,2.4,4,A4,X,9.5,7.3,8.5,33,196,n/a,n/a
2009,smart,fortwo,Two-seater,1,3,AS5,Z,7,5.8,6.5,43,150,n/a,n/a
2009,smart,fortwo cabriolet,Two-seater,1,3,AS5,Z,7,5.8,6.5,43,150,n/a,n/a
2009,Subaru,Forester 2.5XS Ltd,Sport utility vehicle,2.5,4,AS4,X,11.8,9,10.6,27,244,n/a,n/a
2009,Subaru,Forester 2.5XS Ltd,Sport utility vehicle,2.5,4,M5,X,12,8.9,10.6,27,244,n/a,n/a
2009,Subaru,Forester 2.5XT Turbo,Sport utility vehicle,2.5,4,AS4,Z,12.3,9.8,11.2,25,258,n/a,n/a
2009,Subaru,Impreza 2.5i,Compact,2.5,4,AS4,X,11.8,9,10.6,27,244,n/a,n/a
2009,Subaru,Impreza 2.5i,Compact,2.5,4,M5,X,12,8.9,10.6,27,244,n/a,n/a
2009,Subaru,Impreza 2.5i Wagon,Station wagon: Small,2.5,4,AS4,X,11.8,9,10.6,27,244,n/a,n/a
2009,Subaru,Impreza 2.5i Wagon,Station wagon: Small,2.5,4,M5,X,12,8.9,10.6,27,244,n/a,n/a
2009,Subaru,Impreza STI Turbo,Compact,2.5,4,M6,Z,13.7,10.3,12.2,23,281,n/a,n/a
2009,Subaru,Impreza WRX Turbo,Compact,2.5,4,M5,Z,12.6,9.5,11.2,25,258,n/a,n/a
2009,Subaru,Impreza WRX Wagon Turbo,Station wagon: Small,2.5,4,M5,Z,12.6,9.5,11.2,25,258,n/a,n/a
2009,Subaru,Legacy 2.5i,Compact,2.5,4,AS4,X,11.8,9,10.6,27,244,n/a,n/a
2009,Subaru,Legacy 2.5i,Compact,2.5,4,M5,X,12,8.9,10.6,27,244,n/a,n/a
2009,Subaru,Legacy 2.5i Wagon,Station wagon: Mid-size,2.5,4,AS4,X,11.8,9,10.6,27,244,n/a,n/a
2009,Subaru,Legacy 2.5i Wagon,Station wagon: Mid-size,2.5,4,M5,X,12,8.9,10.6,27,244,n/a,n/a
2009,Subaru,Legacy 2.5GT spec.B,Compact,2.5,4,M6,Z,13.8,9.7,12,24,276,n/a,n/a
2009,Subaru,Legacy 3.0R Ltd,Compact,3,6,AS5,Z,13.6,9.8,11.9,24,274,n/a,n/a
2009,Subaru,Outback 2.5i,Sport utility vehicle,2.5,4,AS4,X,11.8,9,10.6,27,244,n/a,n/a
2009,Subaru,Outback 2.5i,Sport utility vehicle,2.5,4,M5,X,12,8.9,10.6,27,244,n/a,n/a
2009,Subaru,Outback 3.0R,Sport utility vehicle,3,6,AS5,Z,13.6,9.8,11.9,24,274,n/a,n/a
2009,Subaru,Tribeca,Sport utility vehicle,3.6,6,AS5,X,14.8,11.1,13.1,22,301,n/a,n/a
2009,Suzuki,Equator,Pickup truck: Small,2.5,4,M5,X,12.1,10.3,11.3,25,260,n/a,n/a
2009,Suzuki,Equator,Pickup truck: Small,4,6,A5,X,15.6,11.3,13.7,21,315,n/a,n/a
2009,Suzuki,Equator 4X4,Pickup truck: Small,4,6,A5,X,16.1,12.2,14.3,20,329,n/a,n/a
2009,Suzuki,Grand Vitara,Sport utility vehicle,2.4,4,A4,X,12.7,10.2,11.5,25,265,n/a,n/a
2009,Suzuki,Grand Vitara,Sport utility vehicle,2.4,4,M5,X,12.7,9.6,11.3,25,260,n/a,n/a
2009,Suzuki,Grand Vitara,Sport utility vehicle,3.2,6,A5,X,14,10.2,12.3,23,283,n/a,n/a
2009,Suzuki,Swift+,Compact,1.6,4,A4,X,9.5,7,8.3,34,191,n/a,n/a
2009,Suzuki,Swift+,Compact,1.6,4,M5,X,9.2,6.8,8.1,35,186,n/a,n/a
2009,Suzuki,SX4,Station wagon: Small,2,4,A4,X,10.3,7.8,9.2,31,212,n/a,n/a
2009,Suzuki,SX4,Station wagon: Small,2,4,M5,X,10.5,7.8,9.3,30,214,n/a,n/a
2009,Suzuki,SX4 JX,Station wagon: Small,2,4,A4,X,10.5,8,9.4,30,216,n/a,n/a
2009,Suzuki,SX4 AWD,Station wagon: Small,2,4,A4,X,11.3,8.5,10,28,230,n/a,n/a
2009,Suzuki,SX4 AWD,Station wagon: Small,2,4,M5,X,11.3,8.5,10,28,230,n/a,n/a
2009,Suzuki,SX4 Sedan,Compact,2,4,A4,X,10.3,7.8,9.2,31,212,n/a,n/a
2009,Suzuki,SX4 Sedan,Compact,2,4,M5,X,10.5,7.8,9.3,30,214,n/a,n/a
2009,Suzuki,SX4 Sedan Sport,Compact,2,4,A4,X,10.5,8,9.4,30,216,n/a,n/a
2009,Suzuki,SX4 Sedan Sport,Compact,2,4,M5,X,10.9,8.1,9.6,29,221,n/a,n/a
2009,Suzuki,XL7 AWD,Sport utility vehicle,3.6,6,AS6,X,15.1,10.2,12.9,22,297,n/a,n/a
2009,Toyota,4Runner 4WD,Sport utility vehicle,4,6,A5,X,15,11.7,13.5,21,311,n/a,n/a
2009,Toyota,4Runner 4WD,Sport utility vehicle,4.7,8,A5,X,16.7,13.5,15.3,18,352,n/a,n/a
2009,Toyota,Avalon,Full-size,3.5,6,AS6,X,12.1,8.3,10.4,27,239,n/a,n/a
2009,Toyota,Camry,Mid-size,2.4,4,A5,X,10.9,7.4,9.3,30,214,n/a,n/a
2009,Toyota,Camry,Mid-size,2.4,4,M5,X,11,7.6,9.5,30,219,n/a,n/a
2009,Toyota,Camry,Mid-size,3.5,6,AS6,X,12.1,8.3,10.4,27,239,n/a,n/a
2009,Toyota,Camry Hybrid,Mid-size,2.4,4,AV,X,6.8,6.8,6.8,42,156,n/a,n/a
2009,Toyota,Corolla,Compact,1.8,4,A4,X,8.6,6.7,7.8,36,179,n/a,n/a
2009,Toyota,Corolla,Compact,1.8,4,M5,X,8.7,6.7,7.8,36,179,n/a,n/a
2009,Toyota,Corolla,Compact,2.4,4,AS5,X,10.8,7.8,9.4,30,216,n/a,n/a
2009,Toyota,Corolla,Compact,2.4,4,M5,X,10.9,8,9.6,29,221,n/a,n/a
2009,Toyota,Corolla Matrix,Station wagon: Small,1.8,4,A4,X,9.4,7.4,8.5,33,196,n/a,n/a
2009,Toyota,Corolla Matrix,Station wagon: Small,1.8,4,M5,X,9.1,7.4,8.3,34,191,n/a,n/a
2009,Toyota,Corolla Matrix,Station wagon: Small,2.4,4,AS5,X,11.1,8.2,9.8,29,225,n/a,n/a
2009,Toyota,Corolla Matrix,Station wagon: Small,2.4,4,M5,X,11,8.5,9.8,29,225,n/a,n/a
2009,Toyota,Corolla Matrix AWD,Station wagon: Small,2.4,4,A4,X,11.7,9.1,10.6,27,244,n/a,n/a
2009,Toyota,FJ Cruiser 4WD,Sport utility vehicle,4,6,A5,Z,15,11.7,13.5,21,311,n/a,n/a
2009,Toyota,FJ Cruiser 4WD,Sport utility vehicle,4,6,M6,Z,16.4,12.7,14.7,19,338,n/a,n/a
2009,Toyota,Highlander 4WD,Sport utility vehicle,3.5,6,AS5,X,13.8,10.4,12.3,23,283,n/a,n/a
2009,Toyota,Highlander Hybrid 4WD,Sport utility vehicle,3.3,6,AV,X,8.6,9.5,9,31,207,n/a,n/a
2009,Toyota,Prius,Mid-size,1.5,4,AV,X,5,5.1,5.1,55,117,n/a,n/a
2009,Toyota,RAV4 4WD,Sport utility vehicle,2.5,4,A4,X,11.1,8.6,9.9,29,228,n/a,n/a
2009,Toyota,RAV4 4WD,Sport utility vehicle,3.5,6,A5,X,12.6,9.1,11,26,253,n/a,n/a
2009,Toyota,Sequoia 4X4,Sport utility vehicle,4.7,8,AS5,X,17.9,14.5,16.4,17,377,n/a,n/a
2009,Toyota,Sequoia 4X4,Sport utility vehicle,5.7,8,AS6,X,18.2,13.3,16,18,368,n/a,n/a
2009,Toyota,Sienna,Sport utility vehicle,3.5,6,A5,X,13.2,9.6,11.6,24,267,n/a,n/a
2009,Toyota,Sienna AWD,Sport utility vehicle,3.5,6,A5,X,14.9,11.2,13.2,21,304,n/a,n/a
2009,Toyota,Tacoma,Pickup truck: Small,2.7,4,A4,X,12.5,9.4,11.1,25,255,n/a,n/a
2009,Toyota,Tacoma,Pickup truck: Small,2.7,4,M5,X,11.9,9.3,10.7,26,246,n/a,n/a
2009,Toyota,Tacoma,Pickup truck: Small,4,6,M6,X,15.1,11.9,13.7,21,315,n/a,n/a
2009,Toyota,Tacoma 4X4,Pickup truck: Small,2.7,4,M5,X,13.5,10.7,12.3,23,283,n/a,n/a
2009,Toyota,Tacoma 4X4,Pickup truck: Small,4,6,A5,X,15,11.7,13.5,21,311,n/a,n/a
2009,Toyota,Tacoma 4X4,Pickup truck: Small,4,6,M6,X,16.4,12.7,14.7,19,338,n/a,n/a
2009,Toyota,Tundra,Pickup truck: Standard,4.7,8,AS5,X,16.9,13.7,15.5,18,357,n/a,n/a
2009,Toyota,Tundra,Pickup truck: Standard,5.7,8,AS6,X,16.9,12.8,15.1,19,347,n/a,n/a
2009,Toyota,Tundra 4X4,Pickup truck: Standard,4.7,8,AS5,X,17.7,14.3,16.1,18,370,n/a,n/a
2009,Toyota,Tundra 4X4,Pickup truck: Standard,5.7,8,AS6,X,18.4,13.7,16.3,17,375,n/a,n/a
2009,Toyota,Venza,Sport utility vehicle,3.5,6,AS6,X,12.5,9,10.9,26,251,n/a,n/a
2009,Toyota,Venza AWD,Sport utility vehicle,3.5,6,AS6,X,13,9.4,11.4,25,262,n/a,n/a
2009,Toyota,Yaris,Subcompact,1.5,4,A4,X,8.2,6.8,7.6,37,175,n/a,n/a
2009,Toyota,Yaris,Subcompact,1.5,4,M5,X,8.1,6.6,7.4,38,170,n/a,n/a
2009,Volkswagen,City Golf,Compact,2,4,AS6,X,11.3,8.2,9.9,29,228,n/a,n/a
2009,Volkswagen,City Golf,Compact,2,4,M5,X,11.2,8.3,9.9,29,228,n/a,n/a
2009,Volkswagen,City Jetta,Compact,2,4,AS6,X,11.3,8.2,9.9,29,228,n/a,n/a
2009,Volkswagen,City Jetta,Compact,2,4,M5,X,11.2,8.3,9.9,29,228,n/a,n/a
2009,Volkswagen,Eos,Subcompact,2,4,AS6,Z,10.5,7.9,9.3,30,214,n/a,n/a
2009,Volkswagen,Eos,Subcompact,2,4,M6,Z,11.4,7.9,9.8,29,225,n/a,n/a
2009,Volkswagen,GTI,Compact,2,4,AS6,Z,10.3,8.1,9.3,30,214,n/a,n/a
2009,Volkswagen,GTI,Compact,2,4,M6,Z,11.4,7.9,9.8,29,225,n/a,n/a
2009,Volkswagen,Jetta,Compact,2,4,AS6,Z,10.3,8.1,9.3,30,214,n/a,n/a
2009,Volkswagen,Jetta,Compact,2,4,M6,Z,11.4,7.9,9.8,29,225,n/a,n/a
2009,Volkswagen,Jetta TDI (modified),Compact,2,4,AS6,D,8.1,6.4,7.4,38,198,n/a,n/a
2009,Volkswagen,Jetta TDI (modified),Compact,2,4,M6,D,8.3,6.1,7.3,39,196,n/a,n/a
2009,Volkswagen,Jetta,Compact,2.5,5,AS6,X,11.9,8.6,10.4,27,239,n/a,n/a
2009,Volkswagen,Jetta,Compact,2.5,5,M5,X,12.1,8.3,10.4,27,239,n/a,n/a
2009,Volkswagen,Jetta Wagon TDI (modified),Station wagon: Small,2,4,AS6,D,8.1,6.4,7.4,38,198,n/a,n/a
2009,Volkswagen,Jetta Wagon TDI (modified),Station wagon: Small,2,4,M6,D,8.3,6.1,7.3,39,196,n/a,n/a
2009,Volkswagen,Jetta Wagon,Station wagon: Small,2.5,5,AS6,X,11.9,8.6,10.4,27,239,n/a,n/a
2009,Volkswagen,Jetta Wagon,Station wagon: Small,2.5,5,M5,X,12.1,8.3,10.4,27,239,n/a,n/a
2009,Volkswagen,New Beetle,Subcompact,2.5,5,AS6,X,11.8,8.1,10.1,28,232,n/a,n/a
2009,Volkswagen,New Beetle,Subcompact,2.5,5,M5,X,11.8,8.5,10.3,27,237,n/a,n/a
2009,Volkswagen,New Beetle Convertible,Minicompact,2.5,5,AS6,X,11.9,8.3,10.3,27,237,n/a,n/a
2009,Volkswagen,New Beetle Convertible,Minicompact,2.5,5,M5,X,11.6,8.5,10.2,28,235,n/a,n/a
2009,Volkswagen,Passat,Mid-size,2,4,AS6,Z,12.2,8.5,10.5,27,242,n/a,n/a
2009,Volkswagen,Passat,Mid-size,2,4,M6,Z,11.4,7.9,9.8,29,225,n/a,n/a
2009,Volkswagen,Passat CC,Compact,2,4,AS6,Z,12.2,8.5,10.5,27,242,n/a,n/a
2009,Volkswagen,Passat CC,Compact,2,4,M6,Z,11.4,7.9,9.8,29,225,n/a,n/a
2009,Volkswagen,Passat CC,Compact,3.6,6,AS6,Z,13.8,9.4,11.8,24,271,n/a,n/a
2009,Volkswagen,Passat CC 4MOTION,Compact,3.6,6,AS6,Z,14.3,9.8,12.3,23,283,n/a,n/a
2009,Volkswagen,Passat Wagon,Station wagon: Mid-size,2,4,AS6,Z,12.5,8.6,10.7,26,246,n/a,n/a
2009,Volkswagen,Passat Wagon,Station wagon: Mid-size,2,4,M6,Z,11.4,7.9,9.8,29,225,n/a,n/a
2009,Volkswagen,Passat Wagon 4MOTION,Station wagon: Mid-size,3.6,6,AS6,Z,14.3,9.8,12.3,23,283,n/a,n/a
2009,Volkswagen,Rabbit,Compact,2.5,5,AS6,X,11.9,8.6,10.4,27,239,n/a,n/a
2009,Volkswagen,Rabbit,Compact,2.5,5,M5,X,12.1,8.2,10.4,27,239,n/a,n/a
2009,Volkswagen,Routan,Minivan,4,6,A6,X,13.7,9.4,11.8,24,271,n/a,n/a
2009,Volkswagen,Tiguan,Sport utility vehicle,2,4,AS6,Z,12.9,9.6,11.4,25,262,n/a,n/a
2009,Volkswagen,Tiguan,Sport utility vehicle,2,4,M6,Z,12.7,9,11,26,253,n/a,n/a
2009,Volkswagen,Tiguan 4MOTION,Sport utility vehicle,2,4,AS6,Z,13.1,9.8,11.6,24,267,n/a,n/a
2009,Volkswagen,Touareg,Sport utility vehicle,3.6,6,AS6,Z,16.5,12.1,14.5,19,334,n/a,n/a
2009,Volkswagen,Touareg,Sport utility vehicle,4.2,8,AS6,Z,18.4,12.9,15.9,18,366,n/a,n/a
2009,Volvo,C30 2.4i,Compact,2.4,5,AS5,X,11.9,8.5,10.4,27,239,n/a,n/a
2009,Volvo,C30 T5 Turbo,Compact,2.5,5,AS5,X,12.1,8.3,10.4,27,239,n/a,n/a
2009,Volvo,C30 T5 Turbo,Compact,2.5,5,M6,X,12.1,8.3,10.4,27,239,n/a,n/a
2009,Volvo,C70 T5 Turbo,Compact,2.5,5,AS5,X,12.9,9,11.1,25,255,n/a,n/a
2009,Volvo,C70 T5 Turbo,Compact,2.5,5,M6,X,12.8,8.9,11,26,253,n/a,n/a
2009,Volvo,S40 2.4i,Compact,2.4,5,AS5,X,11.9,8.5,10.4,27,239,n/a,n/a
2009,Volvo,S40 2.4i,Compact,2.4,5,M5,X,11.9,8.6,10.4,27,239,n/a,n/a
2009,Volvo,S40 T5 Turbo,Compact,2.5,5,AS5,X,12.1,8.3,10.4,27,239,n/a,n/a
2009,Volvo,S40 T5 Turbo,Compact,2.5,5,M6,X,12.1,8.3,10.4,27,239,n/a,n/a
2009,Volvo,S40 T5 AWD Turbo,Compact,2.5,5,AS5,X,13.3,9,11.4,25,262,n/a,n/a
2009,Volvo,S40 T5 AWD Turbo,Compact,2.5,5,M6,X,13.5,9.3,11.6,24,267,n/a,n/a
2009,Volvo,S60 T5 Turbo,Compact,2.4,5,AS5,X,13.4,9.1,11.5,25,265,n/a,n/a
2009,Volvo,S60 2.5T Turbo,Compact,2.5,5,A5,X,12.7,8.8,10.9,26,251,n/a,n/a
2009,Volvo,S60 2.5T Turbo,Compact,2.5,5,AS5,X,12.1,8.3,10.4,27,239,n/a,n/a
2009,Volvo,S60 2.5T AWD Turbo,Compact,2.5,5,A5,X,13.4,9,11.4,25,262,n/a,n/a
2009,Volvo,S60 2.5T AWD Turbo,Compact,2.5,5,AS5,X,13.3,9,11.4,25,262,n/a,n/a
2009,Volvo,S80 T6 AWD Turbo,Mid-size,3,6,AS6,X,15.4,10.2,13.1,22,301,n/a,n/a
2009,Volvo,S80 3.2,Mid-size,3.2,5,AS6,X,14.3,9.3,12,24,276,n/a,n/a
2009,Volvo,S80 V8 AWD,Mid-size,4.4,8,AS6,X,15.6,10.6,13.4,21,308,n/a,n/a
2009,Volvo,V50 2.4i,Station wagon: Small,2.4,5,AS5,X,11.9,8.5,10.4,27,239,n/a,n/a
2009,Volvo,V50 2.4i,Station wagon: Small,2.4,5,M5,X,11.9,8.6,10.4,27,239,n/a,n/a
2009,Volvo,V50 T5 Turbo,Station wagon: Small,2.5,5,AS5,X,12.1,8.3,10.4,27,239,n/a,n/a
2009,Volvo,V50 T5 Turbo,Station wagon: Small,2.5,5,M6,X,12.1,8.3,10.4,27,239,n/a,n/a
2009,Volvo,V50 T5 AWD Turbo,Station wagon: Small,2.5,5,AS5,X,13.3,9,11.4,25,262,n/a,n/a
2009,Volvo,V50 T5 AWD Turbo,Station wagon: Small,2.5,5,M6,X,13.5,9.3,11.6,24,267,n/a,n/a
2009,Volvo,V70 3.2,Station wagon: Mid-size,3.2,5,AS6,X,14.3,9.3,12,24,276,n/a,n/a
2009,Volvo,XC70 T6 AWD Turbo,Sport utility vehicle,3,5,AS6,X,15.3,10.6,13.2,21,304,n/a,n/a
2009,Volvo,XC70 3.2 AWD,Sport utility vehicle,3.2,6,AS6,X,15.3,10.4,13.1,22,301,n/a,n/a
2009,Volvo,XC90 3.2,Sport utility vehicle,3.2,6,AS6,X,16.3,11.5,14.1,20,324,n/a,n/a
2009,Volvo,XC90 3.2 AWD,Sport utility vehicle,3.2,6,AS6,X,16.7,11.8,14.5,19,334,n/a,n/a
2009,Volvo,XC90 V8 AWD,Sport utility vehicle,4.4,8,AS6,X,18,12.5,15.5,18,357,n/a,n/a
2010,Acura,CSX,Compact,2,4,AS5,X,10.9,7.8,9.5,30,219,n/a,n/a
2010,Acura,CSX,Compact,2,4,M5,X,10,7.6,8.9,32,205,n/a,n/a
2010,Acura,CSX,Compact,2,4,M6,Z,11.6,8.1,10,28,230,n/a,n/a
2010,Acura,MDX AWD,Sport utility vehicle,3.7,6,AS6,Z,14.8,11.3,13.2,21,304,n/a,n/a
2010,Acura,RDX AWD Turbo,Sport utility vehicle,2.3,4,AS5,Z,13.2,10.3,11.9,24,274,n/a,n/a
2010,Acura,RL AWD,Mid-size,3.7,6,AS5,Z,14.7,10.6,12.9,22,297,n/a,n/a
2010,Acura,TL,Mid-size,3.5,6,AS5,Z,13.1,8.9,11.2,25,258,n/a,n/a
2010,Acura,TL AWD,Mid-size,3.7,6,AS5,Z,13.8,9.6,11.9,24,274,n/a,n/a
2010,Acura,TL AWD,Mid-size,3.7,6,M6,Z,13.4,9.5,11.6,24,267,n/a,n/a
2010,Acura,TSX,Compact,2.4,4,AS5,Z,11,7.8,9.5,30,219,n/a,n/a
2010,Acura,TSX,Compact,2.4,4,M6,Z,11.9,8.3,10.3,27,237,n/a,n/a
2010,Acura,TSX,Compact,3.5,6,AS5,Z,12.8,8.8,11,26,253,n/a,n/a
2010,Aston Martin,DB9,Minicompact,5.9,12,AS6,Z,18,11.9,15.2,19,350,n/a,n/a
2010,Aston Martin,DB9,Minicompact,5.9,12,M6,Z,20.8,13.7,17.6,16,405,n/a,n/a
2010,Aston Martin,DBS,Minicompact,5.9,12,AS6,Z,20,13.1,16.9,17,389,n/a,n/a
2010,Aston Martin,DBS,Minicompact,5.9,12,M6,Z,21.1,14.2,18,16,414,n/a,n/a
2010,Aston Martin,V8 Vantage,Two-seater,4.7,8,AM6,Z,17.1,11.7,14.7,19,338,n/a,n/a
2010,Aston Martin,V8 Vantage,Two-seater,4.7,8,M6,Z,19.3,12.7,16.3,17,375,n/a,n/a
2010,Audi,A3,Station wagon: Small,2,4,AS6,Z,10.8,8.2,9.6,29,221,n/a,n/a
2010,Audi,A3 TDI (modified),Station wagon: Small,2,4,AS6,D,8.1,6.4,7.4,38,198,n/a,n/a
2010,Audi,A3,Station wagon: Small,2,4,M6,Z,11.8,8,10.1,28,232,n/a,n/a
2010,Audi,A3 quattro,Station wagon: Small,2,4,AS6,Z,11,8.9,10,28,230,n/a,n/a
2010,Audi,A4,Compact,2,4,AV,Z,10.2,7.8,9.1,31,209,n/a,n/a
2010,Audi,A4 quattro,Compact,2,4,AS6,Z,11.5,8.7,10.2,28,235,n/a,n/a
2010,Audi,A4 quattro,Compact,2,4,M6,Z,10.8,7.8,9.4,30,216,n/a,n/a
2010,Audi,A4 Avant quattro,Station wagon: Small,2,4,AS6,Z,11.5,8.7,10.2,28,235,n/a,n/a
2010,Audi,A5 Cabriolet quattro,Subcompact,2,4,AS6,Z,11.5,8.9,10.3,27,237,n/a,n/a
2010,Audi,A5 Coupe,Subcompact,2,4,AS6,Z,11.5,8.7,10.2,28,235,n/a,n/a
2010,Audi,A5 Coupe,Subcompact,2,4,M6,Z,10.8,7.8,9.4,30,216,n/a,n/a
2010,Audi,A5 Coupe,Subcompact,3.2,6,AS6,Z,13.1,9,11.3,25,260,n/a,n/a
2010,Audi,A6,Mid-size,3.2,6,AV,Z,12.9,8.5,10.9,26,251,n/a,n/a
2010,Audi,A6 quattro,Mid-size,3,6,AS6,Z,13.5,9.5,11.7,24,269,n/a,n/a
2010,Audi,A6 quattro,Mid-size,4.2,8,AS6,Z,14.7,10.3,12.7,22,292,n/a,n/a
2010,Audi,A6 Avant quattro,Station wagon: Mid-size,3,6,AS6,Z,13.5,9.5,11.7,24,269,n/a,n/a
2010,Audi,A8,Mid-size,4.2,8,AS6,Z,14.7,10.3,12.7,22,292,n/a,n/a
2010,Audi,A8 L,Full-size,4.2,8,AS6,Z,14.7,10.3,12.7,22,292,n/a,n/a
2010,Audi,Q5,Sport utility vehicle,3.2,6,AS6,Z,13,10.6,11.9,24,274,n/a,n/a
2010,Audi,Q7 TDI (modified),Sport utility vehicle,3,6,AS6,D,13.8,9.8,11.7,24,316,n/a,n/a
2010,Audi,Q7,Sport utility vehicle,3.6,6,AS6,Z,16.5,12.2,14.6,19,336,n/a,n/a
2010,Audi,Q7,Sport utility vehicle,4.2,8,AS6,Z,17.9,13.1,15.7,18,361,n/a,n/a
2010,Audi,R8,Two-seater,4.2,8,AS6,Z,18.8,12.9,16.2,17,373,n/a,n/a
2010,Audi,R8,Two-seater,4.2,8,M6,Z,18.9,12.1,15.9,18,366,n/a,n/a
2010,Audi,R8,Two-seater,5.2,10,AS6,Z,18.3,13.1,16,18,368,n/a,n/a
2010,Audi,R8,Two-seater,5.2,10,M6,Z,21.1,13.6,17.7,16,407,n/a,n/a
2010,Audi,S4,Compact,3,6,AS7,Z,13.6,9.4,11.7,24,269,n/a,n/a
2010,Audi,S4,Compact,3,6,M6,Z,13.7,9.6,11.9,24,274,n/a,n/a
2010,Audi,S5 Cabriolet,Subcompact,3,6,AS7,Z,14.5,9.6,12.3,23,283,n/a,n/a
2010,Audi,S5 Coupe,Subcompact,4.2,8,AS6,Z,14.4,10.5,12.6,22,290,n/a,n/a
2010,Audi,S5 Coupe,Subcompact,4.2,8,M6,Z,16.8,11.1,14.2,20,327,n/a,n/a
2010,Audi,S6,Mid-size,5.2,10,AS6,Z,16.9,12.2,14.8,19,340,n/a,n/a
2010,Audi,TT Coupe quattro,Subcompact,2,4,AS6,Z,11.1,8.5,9.9,29,228,n/a,n/a
2010,Audi,TT Roadster quattro,Two-seater,2,4,AS6,Z,11.1,8.5,9.9,29,228,n/a,n/a
2010,Bentley,Azure,Mid-size,6.8,8,AS6,Z,24.9,15.3,20.6,14,474,n/a,n/a
2010,Bentley,Continental Flying Spur,Mid-size,6,12,AS6,Z,23,13.9,18.9,15,435,n/a,n/a
2010,Bentley,Continental GT,Compact,6,12,AS6,Z,22.4,13.6,18.5,15,426,n/a,n/a
2010,Bentley,Continental GTC,Compact,6,12,AS6,Z,23,13.9,18.9,15,435,n/a,n/a
2010,Bentley,Continental Supersports,Two-seater,6,12,AS6,Z,20,13.3,17,17,391,n/a,n/a
2010,BMW,128i Cabriolet,Subcompact,3,6,A6,Z,12.8,8.8,11,26,253,n/a,n/a
2010,BMW,128i Cabriolet,Subcompact,3,6,M6,Z,12.2,8.2,10.4,27,239,n/a,n/a
2010,BMW,128i Coupe,Subcompact,3,6,A6,Z,12.8,8.2,10.7,26,246,n/a,n/a
2010,BMW,128i Coupe,Subcompact,3,6,M6,Z,12.2,8.2,10.4,27,239,n/a,n/a
2010,BMW,135i Cabriolet,Subcompact,3,6,A6,Z,13.4,9.4,11.6,24,267,n/a,n/a
2010,BMW,135i Cabriolet,Subcompact,3,6,M6,Z,13.1,9.1,11.3,25,260,n/a,n/a
2010,BMW,135i Coupe,Subcompact,3,6,A6,Z,13.4,9.4,11.6,24,267,n/a,n/a
2010,BMW,135i Coupe,Subcompact,3,6,M6,Z,13.1,9.1,11.3,25,260,n/a,n/a
2010,BMW,323i,Compact,2.5,6,A6,Z,12.7,8,10.6,27,244,n/a,n/a
2010,BMW,323i,Compact,2.5,6,M6,Z,12.6,8.2,10.6,27,244,n/a,n/a
2010,BMW,328i,Compact,3,6,A6,Z,12.8,8.2,10.7,26,246,n/a,n/a
2010,BMW,328i,Compact,3,6,M6,Z,12.2,8.2,10.4,27,239,n/a,n/a
2010,BMW,328i xDrive,Compact,3,6,A6,Z,13.4,9.3,11.5,25,265,n/a,n/a
2010,BMW,328i xDrive,Compact,3,6,M6,Z,13.7,9,11.6,24,267,n/a,n/a
2010,BMW,328i Cabriolet,Subcompact,3,6,A6,Z,12.8,8.8,11,26,253,n/a,n/a
2010,BMW,328i Cabriolet,Subcompact,3,6,M6,Z,13.7,8.8,11.5,25,265,n/a,n/a
2010,BMW,328i Coupe,Subcompact,3,6,A6,Z,12.8,8.2,10.7,26,246,n/a,n/a
2010,BMW,328i Coupe,Subcompact,3,6,M6,Z,12.2,8.2,10.4,27,239,n/a,n/a
2010,BMW,328i xDrive Coupe,Subcompact,3,6,A6,Z,13.4,9.3,11.5,25,265,n/a,n/a
2010,BMW,328i xDrive Coupe,Subcompact,3,6,M6,Z,13.7,9,11.6,24,267,n/a,n/a
2010,BMW,328i xDrive Touring,Station wagon: Small,3,6,A6,Z,13.4,9.3,11.5,25,265,n/a,n/a
2010,BMW,328i xDrive Touring,Station wagon: Small,3,6,M6,Z,13.7,9,11.6,24,267,n/a,n/a
2010,BMW,335d,Compact,3,6,A6,D,10.3,6.5,8.6,33,232,n/a,n/a
2010,BMW,335i,Compact,3,6,A6,Z,13.3,8.9,11.3,25,260,n/a,n/a
2010,BMW,335i,Compact,3,6,M6,Z,13.2,9,11.3,25,260,n/a,n/a
2010,BMW,335i xDrive,Compact,3,6,A6,Z,13.8,9.4,11.8,24,271,n/a,n/a
2010,BMW,335i xDrive,Compact,3,6,M6,Z,13.6,9.4,11.7,24,269,n/a,n/a
2010,BMW,335i Cabriolet,Subcompact,3,6,A6,Z,13.3,8.9,11.3,25,260,n/a,n/a
2010,BMW,335i Cabriolet,Subcompact,3,6,M6,Z,13.2,9,11.3,25,260,n/a,n/a
